partition,scene,frame,vc
FKIT,chocolate_bomb,271,0.129860
FKIT,chocolate_bomb,272,0.166651
FKIT,chocolate_bomb,273,0.212361
FKIT,chocolate_bomb,274,0.389101
FKIT,chocolate_bomb,275,0.224989
FKIT,chocolate_bomb,276,0.118033
FKIT,chocolate_bomb,277,0.093301
FKIT,chocolate_bomb,278,0.024937
FKIT,chocolate_bomb,279,0.103884
FKIT,chocolate_bomb,280,0.063630
FKIT,chocolate_bomb,281,0.121914
FKIT,chocolate_bomb,282,0.052870
FKIT,chocolate_bomb,283,0.173962
FKIT,chocolate_bomb,284,0.221915
FKIT,chocolate_bomb,285,0.222474
FKIT,chocolate_bomb,286,0.177202
FKIT,chocolate_bomb,287,0.128395
FKIT,chocolate_bomb,288,0.056590
FKIT,chocolate_bomb,289,0.057713
FKIT,chocolate_bomb,290,0.062682
FKIT,chocolate_bomb,291,0.039258
FKIT,chocolate_bomb,292,0.218114
FKIT,chocolate_bomb,293,0.137594
FKIT,chocolate_bomb,294,0.172578
FKIT,chocolate_bomb,295,0.209687
FKIT,chocolate_bomb,296,0.103382
FKIT,chocolate_bomb,297,0.192220
FKIT,chocolate_bomb,298,0.090165
FKIT,chocolate_bomb,299,0.129203
FKIT,chocolate_bomb,300,0.132861
FKIT,chocolate_bomb,301,0.053540
FKIT,chocolate_bomb,302,0.026104
FKIT,chocolate_bomb,303,0.013401
FKIT,chocolate_bomb,304,0.068922
FKIT,chocolate_bomb,305,0.087509
FKIT,chocolate_bomb,306,0.053775
FKIT,chocolate_bomb,307,0.110919
FKIT,chocolate_bomb,308,0.106986
FKIT,chocolate_bomb,309,0.082287
FKIT,chocolate_bomb,310,0.127175
FKIT,chocolate_bomb,311,0.140316
FKIT,chocolate_bomb,312,0.108848
FKIT,chocolate_bomb,313,0.097789
FKIT,chocolate_bomb,314,0.065184
FKIT,chocolate_bomb,315,0.113852
FKIT,chocolate_bomb,316,0.136300
FKIT,chocolate_bomb,317,0.060816
FKIT,chocolate_bomb,318,0.143840
FKIT,chocolate_bomb,319,0.087336
FKIT,chocolate_bomb,320,0.135392
FKIT,chocolate_bomb,321,0.258492
FKIT,chocolate_bomb,322,0.070799
FKIT,chocolate_bomb,323,0.136634
FKIT,chocolate_bomb,324,0.097129
FKIT,chocolate_bomb,325,0.060529
FKIT,chocolate_bomb,326,0.049396
FKIT,chocolate_bomb,327,0.076473
FKIT,chocolate_bomb,328,0.258966
FKIT,chocolate_bomb,329,0.226038
FKIT,chocolate_bomb,330,0.093294
FKIT,chocolate_bomb,331,0.118591
FKIT,chocolate_bomb,332,0.091829
FKIT,chocolate_bomb,333,0.077500
FKIT,chocolate_bomb,334,0.175839
FKIT,chocolate_bomb,335,0.135883
FKIT,chocolate_bomb,336,0.070961
FKIT,chocolate_bomb,337,0.125706
FKIT,chocolate_bomb,338,0.112547
FKIT,chocolate_bomb,339,0.063997
FKIT,chocolate_bomb,340,0.087893
FKIT,chocolate_bomb,341,0.222798
FKIT,chocolate_bomb,342,0.187292
FKIT,chocolate_bomb,343,0.215248
FKIT,chocolate_bomb,344,0.143972
FKIT,chocolate_bomb,345,0.110686
FKIT,chocolate_bomb,346,0.114874
FKIT,chocolate_bomb,347,0.156469
FKIT,chocolate_bomb,348,0.080395
FKIT,chocolate_bomb,349,0.090386
FKIT,chocolate_bomb,350,0.149441
FKIT,chocolate_bomb,351,0.084875
FKIT,chocolate_bomb,352,0.054351
FKIT,chocolate_bomb,353,0.063419
FKIT,chocolate_bomb,354,0.100509
FKIT,chocolate_bomb,355,0.073835
FKIT,chocolate_bomb,356,0.080690
FKIT,chocolate_bomb,357,0.066841
FKIT,chocolate_bomb,358,0.038168
FKIT,chocolate_bomb,359,0.079158
FKIT,chocolate_bomb,360,0.109263
FKIT,chocolate_bomb,361,0.156391
FKIT,chocolate_bomb,362,0.167355
FKIT,chocolate_bomb,363,0.160513
FKIT,chocolate_bomb,364,0.157071
FKIT,chocolate_bomb,365,0.165590
FKIT,chocolate_bomb,366,0.160570
FKIT,chocolate_bomb,367,0.072175
FKIT,chocolate_bomb,368,0.279976
FKIT,chocolate_bomb,369,0.219261
FKIT,chocolate_bomb,370,0.324815
FKIT,chocolate_bomb,371,0.277443
FKIT,chocolate_bomb,372,0.252908
FKIT,chocolate_bomb,373,0.169284
FKIT,chocolate_bomb,374,0.128336
FKIT,chocolate_bomb,375,0.322693
FKIT,chocolate_bomb,376,0.194799
FKIT,chocolate_bomb,377,0.147544
FKIT,chocolate_bomb,378,0.052627
FKIT,chocolate_bomb,379,0.101015
FKIT,chocolate_bomb,380,0.084767
FKIT,chocolate_bomb,381,0.064218
FKIT,chocolate_bomb,382,0.100537
FKIT,chocolate_bomb,383,0.018941
FKIT,chocolate_bomb,384,0.078530
FKIT,chocolate_bomb,385,0.130747
FKIT,chocolate_bomb,386,0.090512
FKIT,chocolate_bomb,387,0.094366
FKIT,chocolate_bomb,388,0.025864
FKIT,chocolate_bomb,389,0.099358
FKIT,chocolate_bomb,390,0.088835
FKIT,chocolate_bomb,391,0.063972
FKIT,chocolate_bomb,392,0.113254
FKIT,chocolate_bomb,393,0.193695
FKIT,chocolate_bomb,394,0.221456
FKIT,chocolate_bomb,395,0.150340
FKIT,chocolate_bomb,396,0.159457
FKIT,chocolate_bomb,397,0.094779
FKIT,chocolate_bomb,398,0.166066
FKIT,chocolate_bomb,399,0.089245
FKIT,chocolate_bomb,400,0.138474
FKIT,chocolate_bomb,401,0.236003
FKIT,chocolate_bomb,402,0.315675
FKIT,chocolate_bomb,403,0.253325
FKIT,chocolate_bomb,404,0.098194
FKIT,chocolate_bomb,405,0.044435
FKIT,chocolate_bomb,406,0.246521
FKIT,chocolate_bomb,407,0.360051
FKIT,chocolate_bomb,408,0.273731
FKIT,chocolate_bomb,409,0.159455
FKIT,chocolate_bomb,410,0.101825
FKIT,chocolate_bomb,411,0.215978
FKIT,chocolate_bomb,412,0.339738
FKIT,chocolate_bomb,413,0.359454
FKIT,chocolate_bomb,414,0.478647
FKIT,chocolate_bomb,415,0.422719
FKIT,chocolate_bomb,416,0.123288
FKIT,chocolate_bomb,417,0.502862
FKIT,chocolate_bomb,418,0.229403
FKIT,chocolate_bomb,419,0.175442
FKIT,chocolate_bomb,420,0.251368
FKIT,chocolate_bomb,421,0.529655
FKIT,chocolate_bomb,422,0.094216
FKIT,chocolate_bomb,423,0.320250
FKIT,chocolate_bomb,424,0.186973
FKIT,chocolate_bomb,425,0.010584
FKIT,chocolate_bomb,426,0.158866
FKIT,chocolate_bomb,427,0.231651
FKIT,chocolate_bomb,428,0.314972
FKIT,chocolate_bomb,429,0.350156
FKIT,chocolate_bomb,430,0.360124
FKIT,chocolate_bomb,431,0.137273
FKIT,chocolate_bomb,432,0.058738
FKIT,chocolate_bomb,433,0.092731
FKIT,chocolate_bomb,434,0.078601
FKIT,chocolate_bomb,435,0.135452
FKIT,chocolate_bomb,436,0.208418
FKIT,chocolate_bomb,437,0.201654
FKIT,chocolate_bomb,438,0.109822
FKIT,chocolate_bomb,439,0.123312
FKIT,chocolate_bomb,440,0.111040
FKIT,chocolate_bomb,441,0.179303
FKIT,chocolate_bomb,442,0.162754
FKIT,chocolate_bomb,443,0.204175
FKIT,chocolate_bomb,444,0.205844
FKIT,chocolate_bomb,445,0.379792
FKIT,chocolate_bomb,446,0.215186
FKIT,chocolate_bomb,447,0.226371
FKIT,chocolate_bomb,448,0.343563
FKIT,chocolate_bomb,449,0.394929
FKIT,chocolate_bomb,450,0.150253
FKIT,chocolate_bomb,451,0.343593
FKIT,chocolate_bomb,452,0.101209
FKIT,chocolate_bomb,453,0.170934
FKIT,chocolate_bomb,454,0.123908
FKIT,chocolate_bomb,455,0.218832
FKIT,chocolate_bomb,456,0.229635
FKIT,chocolate_bomb,457,0.120856
FKIT,chocolate_bomb,458,0.065506
FKIT,chocolate_bomb,459,0.121283
FKIT,chocolate_bomb,460,0.171244
FKIT,chocolate_bomb,461,0.072197
FKIT,chocolate_bomb,462,0.267909
FKIT,chocolate_bomb,463,0.206027
FKIT,chocolate_bomb,464,0.400645
FKIT,chocolate_bomb,465,0.289184
FKIT,chocolate_bomb,466,0.190834
FKIT,chocolate_bomb,467,0.082810
FKIT,chocolate_bomb,468,0.108394
FKIT,chocolate_bomb,469,0.101632
FKIT,chocolate_bomb,470,0.159394
FKIT,chocolate_bomb,471,0.079852
FKIT,chocolate_bomb,472,0.206335
FKIT,chocolate_bomb,473,0.233858
FKIT,chocolate_bomb,474,0.118982
FKIT,chocolate_bomb,475,0.066656
FKIT,chocolate_bomb,476,0.241560
FKIT,chocolate_bomb,477,0.133237
FKIT,chocolate_bomb,478,0.101824
FKIT,chocolate_bomb,479,0.110654
FKIT,chocolate_bomb,480,0.042567
FKIT,chocolate_bomb,481,0.098147
FKIT,chocolate_bomb,482,0.072887
FKIT,chocolate_bomb,483,0.044240
FKIT,chocolate_bomb,484,0.065442
FKIT,chocolate_bomb,485,0.106613
FKIT,chocolate_bomb,486,0.082671
FKIT,chocolate_bomb,487,0.143797
FKIT,chocolate_bomb,488,0.227423
FKIT,chocolate_bomb,489,0.099982
FKIT,chocolate_bomb,490,0.165998
FKIT,chocolate_bomb,491,0.049834
FKIT,chocolate_bomb,492,0.097528
FKIT,chocolate_bomb,493,0.156759
FKIT,chocolate_bomb,494,0.130983
FKIT,chocolate_bomb,495,0.092635
FKIT,chocolate_bomb,496,0.171610
FKIT,chocolate_bomb,497,0.131836
FKIT,chocolate_bomb,498,0.134913
FKIT,chocolate_bomb,499,0.057473
FKIT,chocolate_bomb,500,0.143950
FKIT,chocolate_bomb,501,0.132579
FKIT,chocolate_bomb,502,0.247291
FKIT,chocolate_bomb,503,0.208392
FKIT,chocolate_bomb,504,0.133414
FKIT,chocolate_bomb,505,0.159335
FKIT,chocolate_bomb,506,0.101850
FKIT,chocolate_bomb,507,0.122367
FKIT,chocolate_bomb,508,0.351237
FKIT,chocolate_bomb,509,0.343783
FKIT,chocolate_bomb,510,0.111873
FKIT,chocolate_bomb,511,0.260987
FKIT,chocolate_bomb,512,0.038711
FKIT,chocolate_bomb,513,0.053794
FKIT,chocolate_bomb,514,0.244268
FKIT,chocolate_bomb,515,0.183032
FKIT,chocolate_bomb,516,0.188899
FKIT,chocolate_bomb,517,0.136922
FKIT,chocolate_bomb,518,0.101218
FKIT,chocolate_bomb,519,0.205757
FKIT,chocolate_bomb,520,0.185830
FKIT,chocolate_bomb,521,0.164426
FKIT,chocolate_bomb,522,0.160867
FKIT,chocolate_bomb,523,0.252712
FKIT,chocolate_bomb,524,0.324725
FKIT,chocolate_bomb,525,0.288807
FKIT,chocolate_bomb,526,0.395665
FKIT,chocolate_bomb,527,0.446875
FKIT,chocolate_bomb,528,0.229983
FKIT,chocolate_bomb,529,0.066784
FKIT,chocolate_bomb,530,0.263632
FKIT,chocolate_bomb,531,0.062318
FKIT,chocolate_bomb,532,0.159842
FKIT,chocolate_bomb,533,0.280374
FKIT,chocolate_bomb,534,0.231666
FKIT,chocolate_bomb,535,0.309078
FKIT,chocolate_bomb,536,0.203046
FKIT,chocolate_bomb,537,0.166379
FKIT,chocolate_bomb,538,0.188507
FKIT,chocolate_bomb,539,0.403818
FKIT,chocolate_bomb,540,0.281596
FKIT,chocolate_bomb,541,0.037824
FKIT,chocolate_bomb,542,0.104709
FKIT,chocolate_bomb,543,0.097585
FKIT,chocolate_bomb,544,0.170247
FKIT,chocolate_bomb,545,0.049128
FKIT,chocolate_bomb,546,0.040617
FKIT,chocolate_bomb,547,0.069090
FKIT,chocolate_bomb,548,0.061761
FKIT,chocolate_bomb,549,0.239123
FKIT,chocolate_bomb,550,0.316327
FKIT,chocolate_bomb,551,0.289441
FKIT,chocolate_bomb,552,0.231053
FKIT,chocolate_bomb,553,0.175784
FKIT,chocolate_bomb,554,0.104806
FKIT,chocolate_bomb,555,0.061773
FKIT,chocolate_bomb,556,0.149050
FKIT,chocolate_bomb,557,0.233977
FKIT,chocolate_bomb,558,0.204330
FKIT,chocolate_bomb,559,0.241962
FKIT,chocolate_bomb,560,0.301607
FKIT,chocolate_bomb,561,0.325060
FKIT,chocolate_bomb,562,0.287627
FKIT,chocolate_bomb,563,0.228416
FKIT,chocolate_bomb,564,0.260648
FKIT,chocolate_bomb,565,0.218984
FKIT,chocolate_bomb,566,0.462500
FKIT,chocolate_bomb,567,0.413820
FKIT,chocolate_bomb,568,0.092448
FKIT,chocolate_bomb,569,0.173056
FKIT,chocolate_bomb,570,0.117008
FKIT,chocolate_bomb,571,0.139103
FKIT,chocolate_bomb,572,0.131081
FKIT,chocolate_bomb,573,0.212829
FKIT,chocolate_bomb,574,0.150249
FKIT,chocolate_bomb,575,0.209539
FKIT,chocolate_bomb,576,0.121793
FKIT,chocolate_bomb,577,0.073357
FKIT,chocolate_bomb,578,0.066227
FKIT,chocolate_bomb,579,0.104827
FKIT,chocolate_bomb,580,0.140247
FKIT,chocolate_bomb,581,0.204094
FKIT,chocolate_bomb,582,0.098313
FKIT,chocolate_bomb,583,0.184961
FKIT,chocolate_bomb,584,0.156133
FKIT,chocolate_bomb,585,0.147449
FKIT,chocolate_bomb,586,0.140387
FKIT,chocolate_bomb,587,0.259875
FKIT,chocolate_bomb,588,0.136017
FKIT,chocolate_bomb,589,0.253518
FKIT,chocolate_bomb,590,0.168755
FKIT,chocolate_bomb,591,0.267510
FKIT,chocolate_bomb,592,0.273678
FKIT,chocolate_bomb,593,0.139521
FKIT,chocolate_bomb,594,0.087118
FKIT,chocolate_bomb,595,0.165970
FKIT,chocolate_bomb,596,0.235315
FKIT,chocolate_bomb,597,0.144954
FKIT,chocolate_bomb,598,0.400636
FKIT,chocolate_bomb,599,0.406289
FKIT,chocolate_bomb,600,0.380717
FKIT,chocolate_bomb,601,0.421500
FKIT,chocolate_bomb,602,0.380342
FKIT,chocolate_bomb,603,0.215256
FKIT,chocolate_bomb,604,0.091994
FKIT,chocolate_bomb,605,0.350861
FKIT,chocolate_bomb,606,0.357130
FKIT,chocolate_bomb,607,0.392502
FKIT,chocolate_bomb,608,0.260893
FKIT,chocolate_bomb,609,0.075853
FKIT,chocolate_bomb,610,0.089825
FKIT,chocolate_bomb,611,0.050282
FKIT,chocolate_bomb,612,0.055183
FKIT,chocolate_bomb,613,0.056632
FKIT,chocolate_bomb,614,0.012852
FKIT,chocolate_bomb,615,0.058392
FKIT,chocolate_bomb,616,0.052948
FKIT,chocolate_bomb,617,0.143492
FKIT,chocolate_bomb,618,0.128616
FKIT,chocolate_bomb,619,0.172795
FKIT,chocolate_bomb,620,0.291996
FKIT,chocolate_bomb,621,0.310030
FKIT,chocolate_bomb,622,0.271720
FKIT,chocolate_bomb,623,0.202629
FKIT,chocolate_bomb,624,0.199713
FKIT,chocolate_bomb,625,0.144748
FKIT,chocolate_bomb,626,0.151635
FKIT,chocolate_bomb,627,0.097781
FKIT,chocolate_bomb,628,0.086458
FKIT,chocolate_bomb,629,0.131017
FKIT,chocolate_bomb,630,0.133880
FKIT,chocolate_bomb,631,0.099805
FKIT,chocolate_bomb,632,0.062719
FKIT,chocolate_bomb,633,0.273080
FKIT,chocolate_bomb,634,0.245942
FKIT,chocolate_bomb,635,0.018498
FKIT,chocolate_bomb,636,0.069108
FKIT,chocolate_bomb,637,0.109678
FKIT,chocolate_bomb,638,0.145854
FKIT,chocolate_bomb,639,0.052234
FKIT,chocolate_bomb,640,0.171817
FKIT,chocolate_bomb,641,0.144063
FKIT,chocolate_bomb,642,0.094680
FKIT,chocolate_bomb,643,0.099304
FKIT,chocolate_bomb,644,0.104614
FKIT,chocolate_bomb,645,0.061895
FKIT,chocolate_bomb,646,0.059480
FKIT,chocolate_bomb,647,0.078309
FKIT,chocolate_bomb,648,0.111436
FKIT,chocolate_bomb,649,0.157551
FKIT,chocolate_bomb,650,0.205550
FKIT,chocolate_bomb,651,0.271704
FKIT,chocolate_bomb,652,0.210627
FKIT,chocolate_bomb,653,0.198748
FKIT,chocolate_bomb,654,0.135874
FKIT,chocolate_bomb,655,0.062662
FKIT,chocolate_bomb,656,0.150844
FKIT,chocolate_bomb,657,0.048861
FKIT,chocolate_bomb,658,0.043288
FKIT,chocolate_bomb,659,0.086698
FKIT,chocolate_bomb,660,0.118112
FKIT,chocolate_bomb,661,0.056026
FKIT,chocolate_bomb,662,0.036011
FKIT,chocolate_bomb,663,0.168678
FKIT,chocolate_bomb,664,0.328493
FKIT,chocolate_bomb,665,0.241492
FKIT,chocolate_bomb,666,0.169467
FKIT,chocolate_bomb,667,0.213852
FKIT,chocolate_bomb,668,0.188266
FKIT,chocolate_bomb,669,0.242520
FKIT,chocolate_bomb,670,0.191515
FKIT,chocolate_bomb,671,0.230633
FKIT,chocolate_bomb,672,0.223293
FKIT,chocolate_bomb,673,0.119077
FKIT,chocolate_bomb,674,0.097917
FKIT,chocolate_bomb,675,0.066621
FKIT,chocolate_bomb,676,0.119339
FKIT,chocolate_bomb,677,0.252715
FKIT,chocolate_bomb,678,0.216158
FKIT,chocolate_bomb,679,0.182461
FKIT,chocolate_bomb,680,0.175724
FKIT,chocolate_bomb,681,0.122607
FKIT,chocolate_bomb,682,0.096593
FKIT,chocolate_bomb,683,0.221505
FKIT,chocolate_bomb,684,0.148173
FKIT,chocolate_bomb,685,0.055761
FKIT,chocolate_bomb,686,0.113596
FKIT,chocolate_bomb,687,0.098170
FKIT,chocolate_bomb,688,0.080636
FKIT,chocolate_bomb,689,0.058024
FKIT,chocolate_bomb,690,0.102038
FKIT,chocolate_bomb,691,0.233185
FKIT,chocolate_bomb,692,0.331347
FKIT,chocolate_bomb,693,0.486467
FKIT,chocolate_bomb,694,0.164302
FKIT,chocolate_bomb,695,0.112540
FKIT,chocolate_bomb,696,0.190645
FKIT,chocolate_bomb,697,0.092039
FKIT,chocolate_bomb,698,0.039736
FKIT,chocolate_bomb,699,0.207132
FKIT,chocolate_bomb,700,0.164478
FKIT,chocolate_bomb,701,0.196628
FKIT,chocolate_bomb,702,0.166551
FKIT,chocolate_bomb,703,0.197104
FKIT,chocolate_bomb,704,0.223871
FKIT,chocolate_bomb,705,0.202763
FKIT,chocolate_bomb,706,0.199746
FKIT,chocolate_bomb,707,0.156100
FKIT,chocolate_bomb,708,0.112695
FKIT,chocolate_bomb,709,0.142359
FKIT,chocolate_bomb,710,0.207556
FKIT,chocolate_bomb,711,0.159409
FKIT,chocolate_bomb,712,0.146653
FKIT,chocolate_bomb,713,0.163455
FKIT,chocolate_bomb,714,0.193369
FKIT,chocolate_bomb,715,0.176573
FKIT,chocolate_bomb,716,0.079809
FKIT,chocolate_bomb,717,0.131940
FKIT,chocolate_bomb,718,0.111084
FKIT,chocolate_bomb,719,0.116310
FKIT,chocolate_bomb,720,0.032063
FKIT,chocolate_bomb,721,0.286476
FKIT,chocolate_bomb,722,0.363077
FKIT,chocolate_bomb,723,0.253629
FKIT,chocolate_bomb,724,0.123470
FKIT,chocolate_bomb,725,0.127417
FKIT,chocolate_bomb,726,0.194743
FKIT,chocolate_bomb,727,0.069601
FKIT,chocolate_bomb,728,0.029049
FKIT,chocolate_bomb,729,0.092756
FKIT,chocolate_bomb,730,0.067262
FKIT,chocolate_bomb,731,0.275481
FKIT,chocolate_bomb,732,0.193531
FKIT,chocolate_bomb,733,0.269898
FKIT,chocolate_bomb,734,0.496529
FKIT,chocolate_bomb,735,0.293460
FKIT,chocolate_bomb,736,0.082121
FKIT,chocolate_bomb,737,0.152788
FKIT,chocolate_bomb,738,0.249107
FKIT,chocolate_bomb,739,0.116069
FKIT,chocolate_bomb,740,0.228363
FKIT,chocolate_bomb,741,0.195935
FKIT,chocolate_bomb,742,0.191411
FKIT,chocolate_bomb,743,0.178571
FKIT,chocolate_bomb,744,0.110481
FKIT,chocolate_bomb,745,0.130939
FKIT,chocolate_bomb,746,0.131951
FKIT,chocolate_bomb,747,0.095877
FKIT,chocolate_bomb,748,0.184519
FKIT,chocolate_bomb,749,0.254025
FKIT,chocolate_bomb,750,0.166407
FKIT,chocolate_bomb,751,0.205978
FKIT,chocolate_bomb,752,0.107170
FKIT,chocolate_bomb,753,0.161478
FKIT,chocolate_bomb,754,0.158390
FKIT,chocolate_bomb,755,0.099151
FKIT,chocolate_bomb,756,0.102294
FKIT,chocolate_bomb,757,0.107908
FKIT,chocolate_bomb,758,0.209202
FKIT,chocolate_bomb,759,0.245405
FKIT,chocolate_bomb,760,0.159664
FKIT,chocolate_bomb,761,0.186074
FKIT,chocolate_bomb,762,0.167537
FKIT,chocolate_bomb,763,0.123795
FKIT,chocolate_bomb,764,0.202391
FKIT,chocolate_bomb,765,0.054132
FKIT,chocolate_bomb,766,0.085116
FKIT,chocolate_bomb,767,0.193354
FKIT,chocolate_bomb,768,0.219769
FKIT,chocolate_bomb,769,0.129878
FKIT,chocolate_bomb,770,0.200544
FKIT,chocolate_bomb,771,0.180750
FKIT,chocolate_bomb,772,0.242258
FKIT,chocolate_bomb,773,0.281482
FKIT,chocolate_bomb,774,0.234727
FKIT,chocolate_bomb,775,0.197363
FKIT,chocolate_bomb,776,0.195867
FKIT,chocolate_bomb,777,0.199602
FKIT,chocolate_bomb,778,0.158059
FKIT,chocolate_bomb,779,0.101172
FKIT,chocolate_bomb,780,0.182849
FKIT,chocolate_bomb,781,0.149925
FKIT,chocolate_bomb,782,0.127414
FKIT,chocolate_bomb,783,0.127354
FKIT,chocolate_bomb,784,0.168003
FKIT,chocolate_bomb,785,0.067878
FKIT,chocolate_bomb,786,0.275959
FKIT,chocolate_bomb,787,0.278253
FKIT,chocolate_bomb,788,0.133932
FKIT,chocolate_bomb,789,0.127496
FKIT,chocolate_bomb,790,0.101170
FKIT,chocolate_bomb,791,0.122777
FKIT,chocolate_bomb,792,0.213545
FKIT,chocolate_bomb,793,0.086850
FKIT,chocolate_bomb,794,0.228996
FKIT,chocolate_bomb,795,0.286576
FKIT,chocolate_bomb,796,0.181413
FKIT,chocolate_bomb,797,0.219268
FKIT,chocolate_bomb,798,0.272377
FKIT,chocolate_bomb,799,0.148717
FKIT,chocolate_bomb,800,0.231003
FKIT,chocolate_bomb,801,0.183753
FKIT,chocolate_bomb,802,0.177526
FKIT,chocolate_bomb,803,0.117418
FKIT,chocolate_bomb,804,0.042720
FKIT,chocolate_bomb,805,0.059122
FKIT,chocolate_bomb,806,0.130380
FKIT,chocolate_bomb,807,0.250549
FKIT,chocolate_bomb,808,0.212111
FKIT,chocolate_bomb,809,0.105970
FKIT,chocolate_bomb,810,0.197819
FKIT,chocolate_bomb,811,0.172702
FKIT,chocolate_bomb,812,0.254876
FKIT,chocolate_bomb,813,0.161872
FKIT,chocolate_bomb,814,0.136508
FKIT,chocolate_bomb,815,0.176910
FKIT,chocolate_bomb,816,0.215571
FKIT,chocolate_bomb,817,0.028176
FKIT,chocolate_bomb,818,0.075513
FKIT,chocolate_bomb,819,0.124892
FKIT,chocolate_bomb,820,0.185846
FKIT,chocolate_bomb,821,0.172957
FKIT,chocolate_bomb,822,0.229103
FKIT,chocolate_bomb,823,0.264485
FKIT,chocolate_bomb,824,0.284353
FKIT,chocolate_bomb,825,0.281940
FKIT,chocolate_bomb,826,0.278070
FKIT,chocolate_bomb,827,0.296784
FKIT,chocolate_bomb,828,0.232178
FKIT,chocolate_bomb,829,0.212263
FKIT,chocolate_bomb,830,0.255880
FKIT,chocolate_bomb,831,0.424987
FKIT,chocolate_bomb,832,0.079660
FKIT,chocolate_bomb,833,0.316967
FKIT,chocolate_bomb,834,0.173059
FKIT,chocolate_bomb,835,0.270317
FKIT,chocolate_bomb,836,0.255300
FKIT,chocolate_bomb,837,0.338476
FKIT,chocolate_bomb,838,0.295885
FKIT,chocolate_bomb,839,0.256046
FKIT,chocolate_bomb,840,0.168130
FKIT,chocolate_bomb,841,0.161543
FKIT,chocolate_bomb,842,0.139646
FKIT,chocolate_bomb,843,0.295200
FKIT,chocolate_bomb,844,0.172994
FKIT,chocolate_bomb,845,0.134489
FKIT,chocolate_bomb,846,0.079460
FKIT,chocolate_bomb,847,0.076987
FKIT,chocolate_bomb,848,0.176120
FKIT,chocolate_bomb,849,0.097424
FKIT,chocolate_bomb,850,0.197871
FKIT,chocolate_bomb,851,0.118945
FKIT,chocolate_bomb,852,0.214665
FKIT,chocolate_bomb,853,0.222998
FKIT,chocolate_bomb,854,0.325254
FKIT,chocolate_bomb,855,0.410733
FKIT,chocolate_bomb,856,0.395057
FKIT,chocolate_bomb,857,0.276076
FKIT,chocolate_bomb,858,0.077985
FKIT,chocolate_bomb,859,0.227777
FKIT,chocolate_bomb,860,0.073888
FKIT,chocolate_bomb,861,0.250299
FKIT,chocolate_bomb,862,0.252589
FKIT,chocolate_bomb,863,0.241668
FKIT,chocolate_bomb,864,0.203753
FKIT,chocolate_bomb,865,0.276481
FKIT,chocolate_bomb,866,0.164198
FKIT,chocolate_bomb,867,0.037153
FKIT,chocolate_bomb,868,0.119554
FKIT,chocolate_bomb,869,0.112052
FKIT,chocolate_bomb,870,0.223623
FKIT,chocolate_bomb,871,0.245299
FKIT,chocolate_bomb,872,0.177847
FKIT,chocolate_bomb,873,0.353249
FKIT,chocolate_bomb,874,0.279324
FKIT,chocolate_bomb,875,0.176282
FKIT,chocolate_bomb,876,0.126510
FKIT,chocolate_bomb,877,0.145717
FKIT,chocolate_bomb,878,0.091862
FKIT,chocolate_bomb,879,0.164851
FKIT,chocolate_bomb,880,0.102947
FKIT,chocolate_bomb,881,0.426764
FKIT,chocolate_bomb,882,0.467989
FKIT,chocolate_bomb,883,0.134492
FKIT,chocolate_bomb,884,0.432126
FKIT,chocolate_bomb,885,0.191289
FKIT,chocolate_bomb,886,0.478738
FKIT,chocolate_bomb,887,0.302554
FKIT,chocolate_bomb,888,0.173913
FKIT,chocolate_bomb,889,0.339407
FKIT,chocolate_bomb,890,0.324143
FKIT,chocolate_bomb,891,0.394891
FKIT,chocolate_bomb,892,0.600809
FKIT,chocolate_bomb,893,0.279898
FKIT,chocolate_bomb,894,0.148410
FKIT,chocolate_bomb,895,0.229700
FKIT,chocolate_bomb,896,0.433974
FKIT,chocolate_bomb,897,0.126607
FKIT,chocolate_bomb,898,0.231177
FKIT,chocolate_bomb,899,0.234698
FKIT,chocolate_bomb,900,0.064769
FKIT,chocolate_bomb,901,0.178223
FKIT,chocolate_bomb,902,0.130708
FKIT,chocolate_bomb,903,0.158067
FKIT,chocolate_bomb,904,0.295842
FKIT,chocolate_bomb,905,0.097864
FKIT,chocolate_bomb,906,0.148937
FKIT,chocolate_bomb,907,0.273476
FKIT,chocolate_bomb,908,0.222483
FKIT,chocolate_bomb,909,0.204099
FKIT,chocolate_bomb,910,0.053353
FKIT,chocolate_bomb,911,0.190302
FKIT,chocolate_bomb,912,0.217741
FKIT,chocolate_bomb,913,0.056383
FKIT,chocolate_bomb,914,0.142130
FKIT,chocolate_bomb,915,0.062636
FKIT,chocolate_bomb,916,0.133084
FKIT,chocolate_bomb,917,0.069746
FKIT,chocolate_bomb,918,0.143915
FKIT,chocolate_bomb,919,0.136059
FKIT,chocolate_bomb,920,0.188596
FKIT,chocolate_bomb,921,0.021574
FKIT,chocolate_bomb,922,0.022223
FKIT,chocolate_bomb,923,0.072092
FKIT,chocolate_bomb,924,0.099995
FKIT,chocolate_bomb,925,0.070398
